100.587,99.269,97.293,93.117,78.94,28.542
100.58,99.265,97.299,93.141,79.024,28.682
100.586,99.269,97.313,93.173,79.092,28.815
100.583,99.265,97.319,93.195,79.167,28.949
100.575,99.269,97.331,93.225,79.242,29.089
100.568,99.277,97.337,93.253,79.324,29.236
100.568,99.292,97.351,93.288,79.396,29.373
100.565,99.29,97.363,93.317,79.466,29.512
100.552,99.292,97.372,93.347,79.546,29.659
100.552,99.295,97.394,93.382,79.631,29.807
100.549,99.295,97.404,93.411,79.716,29.956
100.543,99.297,97.412,93.442,79.799,30.099
100.54,99.295,97.417,93.462,79.874,30.243
100.543,99.3,97.438,93.495,79.945,30.394
100.545,99.301,97.453,93.529,80.028,30.542
100.529,99.301,97.455,93.552,80.109,30.682
100.52,99.31,97.469,93.582,80.188,30.823
100.507,99.303,97.472,93.602,80.26,30.96
100.496,99.292,97.478,93.614,80.328,31.096
100.497,99.303,97.491,93.648,80.406,31.25
100.49,99.301,97.496,93.668,80.481,31.396
100.487,99.301,97.511,93.7,80.554,31.535
100.493,99.313,97.527,93.727,80.632,31.679
100.488,99.304,97.542,93.764,80.714,31.83
100.485,99.307,97.551,93.785,80.78,31.975
100.468,99.319,97.552,93.81,80.852,32.117
100.476,99.318,97.569,93.839,80.923,32.265
100.476,99.318,97.58,93.871,81,32.417
100.47,99.321,97.589,93.892,81.075,32.561
100.476,99.338,97.609,93.927,81.161,32.726
100.475,99.344,97.624,93.95,81.227,32.872
100.471,99.332,97.621,93.976,81.294,33.017
100.464,99.335,97.635,93.996,81.371,33.173
100.464,99.341,97.652,94.029,81.458,33.327
100.462,99.338,97.667,94.052,81.529,33.484
100.465,99.348,97.678,94.086,81.61,33.641
100.458,99.355,97.685,94.107,81.677,33.794
100.464,99.374,97.696,94.135,81.757,33.951
100.456,99.368,97.699,94.157,81.828,34.099
100.464,99.377,97.72,94.189,81.906,34.254
100.464,99.38,97.734,94.214,81.973,34.407
100.456,99.39,97.748,94.237,82.042,34.557
100.461,99.391,97.754,94.264,82.12,34.706
100.465,99.399,97.757,94.295,82.199,34.865
100.453,99.399,97.763,94.313,82.268,35.017
100.452,99.393,97.774,94.333,82.333,35.167
100.439,99.391,97.781,94.347,82.391,35.316
